"","xml_link","title.x","description","show_link","number_episodes","explicit","birthday","zodiac","podcast_id","average_rating","ratings_count","categories"
"355","https://feeds.soundcloud.com/users/soundcloud:users:376741835/sounds.rss","Radical Moderation","In a discourse dominated by extremes, we must be radical in our return to moderation and listening. In the Radical Moderation podcast, Rabbi Ari Segal, Head of School at Shalhevet High School in Los Angeles, reinvigorates the art of the civilized debate. Tackling difficult subjects with a range of points-of-view, Rabbi Segal explores the simple truth of modern dialogue: It is important to say what we think, but it is equally vital to think about how we say it.","https://soundcloud.com/user-718996978",23,"not explicit","Thu, 11 Jan 2018 21:49:30 +0000","Capricorn","9e4ab9fe73ba5af026fe2d7c90bd210e",5,57,"education"
"356","https://ungentrified.libsyn.com/rss","UNGENTRIFIED with Kent Johnson","UNGENTRIFIED takes a pure, unfiltered view on pop culture, music, tv & film, politics, current events, and topics central to the worldwide Black community.  A safe audio space for celebrating Black culture in its purest form.

Hosted by Kent Johnson.
ungentrifiedpodcast.com","http://www.ungentrifiedpodcast.com",59,"explicit","Thu, 08 Mar 2018 21:48:06 +0000","Pisces","9e51c8df1b75130db3499e8bee6fc1fe",5,60,"society-culture, society-culture-documentary"
"357","https://feeds.fireside.fm/realpink/rss","Real Pink","Real Pink, a podcast by Susan G. Komen, is taking real conversations about breast cancer from the doctor's office to your living room. Hosted by Adam Walker, episodes feature candid conversations with survivors, researchers, physicians, and more. Find answers to your toughest questions and clear, actionable steps to live a better life, longer. At Real Pink, compassionate storytelling meets real inspiration and real support.
","https://realpink.komen.org/archive/",220,"not explicit","Mon, 20 May 2019 10:15:00 -0400","Gemini","9eb3e9248bef07ab5ca31b647c61211b",5,64,"health-fitness, health-fitness-medicine, society-culture"
"358","https://feeds.simplecast.com/p7S4nr_h","The Anthropocene Reviewed","The Anthropocene is the current geological age, in which human activity has profoundly shaped the planet and its biodiversity. On The Anthropocene Reviewed, #1 New York Times bestselling author John Green (The Fault in Our Stars, Turtles All the Way Down) reviews different facets of the human-centered planet on a five-star scale. WNYC Studios is a listener-supported producer of other leading podcasts including On the Media, Snap Judgment, Death, Sex & Money, Nancy and Here’s the Thing with Alec Baldwin. © WNYC Studios","https://www.wnycstudios.org/podcasts/anthropocene-reviewed",37,"not explicit","Mon, 29 Jan 2018 12:00:00 +0000","Aquarius","a066be63e15cb4125eb83d4f72f855eb",5,1000,"society-culture, society-culture-personal-journals"
"359","https://feeds.podcastmirror.com/gethappyhour","Get Happy Hour","In each episode, I chat with entrepreneurs, thought-leaders & life’s go-getters. They’re real people, living a real-life journey & inspiring real change in the world. We discuss their secrets to happiness & success, sources of inspiration and inspiring stories of change. Listeners will learn what makes these people’s heart sing and leave each episode with new tips that’ll help bring more happiness into their everyday","https://carlamaree.podbean.com",83,"not explicit","Thu, 30 Aug 2018 02:52:51 +1000","Virgo","a1046d6614e533a571bc906d42922053",5,59,"spirituality, education, health-fitness, religion-spirituality"
"360","https://utccovers.libsyn.com/rss","Under the Comic Covers","We are Mr. Blahg and Grace and we review our favorite indie comics such as The Walking Dead, Saga, Wayward, Manifest Destiny, Sex Criminals, and more. Join us Under the Comic Covers weekly.","http://www.underthecomiccovers.com",185,"explicit","Sat, 01 Mar 2014 21:14:49 +0000","Pisces","a117f669c178f74cf4d85c8e3e68a7e6",5,75,"arts-books, arts"
"361","https://anchor.fm/s/d1daae4/podcast/rss","Living in this Queer Body","A podcast about barriers to embodiment and how our collective body stories can bring us back to ourselves","https://www.livinginthisqueerbody.com/",85,"not explicit","Tue, 30 Apr 2019 22:00:00 GMT","Taurus","a17dc79b84075d755853347afb7f0061",5,64,"society-culture"
"362","https://rss.art19.com/access-and-opportunity-with-carla-harris","Access and Opportunity with Carla Harris","<p>Inspiring change through informed and inclusive innovation. On Access &amp; Opportunity, host Carla Harris, Senior Client Advisor at Morgan Stanley, explores the lived experiences of the people who face systemic inequities and sits down with founders, investors, developers, activists, and educators who are building a more equitable future today.</p>","http://www.morganstanley.com/ideas/access-and-opportunity-with-carla-harris",74,"not explicit","Fri, 22 Jun 2018 19:21:18 -0000","Cancer","a1bc22778f953bb4af1fd84ed3882268",5,98,"business-investing, business, business-entrepreneurship"
"363","https://screwthecommute.libsyn.com/rss","Screw The Commute Podcast","Get out of the car and into the money by starting and improving your lifestyle business. Multimillionaire guy next door, Tom Antion, has never had a job. He'll be doing in-depth training sessions on passive income, online businesses, entrepreneurship, and home based businesses, intermixed with interviews with successful business people who work at home.","https://screwthecommute.com",737,"not explicit","Mon, 11 Jun 2018 21:00:00 +0000","Gemini","a2352e06fec77a38b726d006c9514cfa",5,95,"business, business-marketing, business-entrepreneurship"
"364","https://teawithatitan.libsyn.com/rss","Tea with a Titan: Conversations Steeped in Greatness |Achievement | Olympics | Olympians| Success | Athletes | Entrepreneurs | Actors | Authors | Philanthropy | Business | Artists","Tea with a Titan is a weekly 1-hour podcast during which long-time interview-buff Mary-Jo Dionne speaks with those people who have one thing in common. The quest for authentic greatness. Be it entrepreneur, athlete, entertainer, artist, philanthropist, thought-leader, or difference maker, if the target is greatness -- even in the face of hurdles -- Mary-Jo will be having tea with them.","https://maryjodionne.com/podcaster/",73,"not explicit","Fri, 17 Jun 2016 16:00:00 +0000","Gemini","a38f99bdd0f9038ac38ace7aea58ff36",5,69,"health-fitness, business"
"365","https://queeniekawabe.libsyn.com/rss","Expand Your World with Queenie Kawabe","Expand Your World - Be Bilingual with Queenie Kawabe, who speaks 5 languages is a podcast created for Language Learners, especially Chinese and Japanese. Queenie Kawabe delivers this show 5-day a week between Monday and Friday. Each episode brings you an inspiration and motivation topic such as a guest talk, and answer your language learning questions, as well as teaching you Japanese and Chinese language to help you to speak the language fluently in an effective and easy way. 

Queenie Kawabe is an online language coach, who has been teaching foreign languages to people from all walks of life since 2006 and runs a successful online teaching.","http://queeniekawabe.com/podcast",100,"not explicit","Tue, 28 Jul 2015 18:00:00 +0000","Leo","a3ef85acd063686309fd034d3e81c756",5,60,"education, education-language-learning, kids-family"
"366","https://feed.pod.co/jimmyjacobsdoesntknow","Jimmy Jacobs Doesn't Know","<p>Professional wrestling personality and recovering addict Jimmy Jacobs talks with people in his journey to answer life's big questions. Oh! And there's a bookclub!</p>","https://pod.co/jimmyjacobsdoesntknow",34,"not explicit","Sun, 21 Apr 2019 20:11:04 +0000","Taurus","a410bd3feb6b0b2186ad11775e6243db",5,53,"society-culture-personal-journals, religion-spirituality, society-culture, spirituality"
"367","https://feeds.megaphone.fm/neebscast","Neebscast","This is the OFFICIAL podcast of Neebs Gaming! We talk about LIFE, LOVE, and the pursuit of gaming with Friends and an amazing community!","https://www.youtube.com/user/NeebsGaming",177,"explicit","Mon, 12 Sep 2016 16:08:00 -0000","Virgo","a434b9fbfcb045c397cfa544d9e855ea",5,1000,"fiction, comedy, fiction-comedy-fiction"
"368","https://www.spreaker.com/show/2929221/episodes/feed","EVERYWHERE TRAVEL: Amidlife Traveler","The Everywhere Travel Podcast takes you around the world, sharing people, places and stories from travel destinations, shared through through the voices, stories and opinions of locals who live there or travelers who've been there.  Travel advice from locals, and real world trip experiences.  This podcast is on diverse global countires, it is a companion podcast to our other series focused on Ireland travel and Scotland travel.","https://www.spreaker.com/show/everywhere-travel-podcast",5,"explicit","Tue, 08 May 2018 00:50:00 +0000","Taurus","a5c334d76bf5e8a8e13a43993f2261b4",5,73,"society-culture, society-culture-places-travel"
"369","https://www.omnycontent.com/d/playlist/a078190a-bc12-4693-ac12-a997007e7c63/be8c5b8d-4c2e-4a95-ac25-a99f01696bb4/9aa5f979-c7ca-44d6-93e9-a99f01696bc2/podcast.rss","Terry Jaymes Alive","Terry Jaymes is best known as co-host of the nationally syndicated radio show Lex and Terry.","https://www.terryjaymes.com",206,"explicit","Mon, 28 Mar 2011 16:00:00 +0000","Aries","a63d3655850a7251882012a79aa3bb2e",5,71,"health-fitness-sexuality, comedy, health-fitness"
"370","https://takinginitiativepodcast.libsyn.com/rss","Taking Initiative","An actual-play podcast with an audio drama feel.

Twitter: @TI_pod
Website: takinginitiativepodcast.com
Twitch: twitch.tv/takinginitiativepodcast","https://takinginitiativepodcast.com",191,"explicit","Sun, 29 Jan 2017 08:00:00 +0000","Aquarius","a67e57f733b2dbb8fa1cbc2bd21f18cb",5,70,"leisure-games, comedy, leisure"
"371","https://feliciaday.libsyn.com/rss","Felicitations!","Felicia Day is an actor, writer, producer and author of the bestselling memoir ""You're Never Weird on the Internet (Almost)"". Her ""Felicitations!"" podcast feed has her monthly solo podcast, interviews with authors and other personalities, and her GEEX Book Club with Bonnie Burton that is held live monthly at discord.gg/feliciaday!

Felicia's podcasts cover such geeky topics as gaming, television, reading, but also often veer into her personal life as a creator and parent. Welcome Geex!","http://feliciaday.com",109,"not explicit","Thu, 03 May 2018 03:27:15 +0000","Taurus","a6ad1cd1d2ce2953fc17f75de577dd9d",5,72,"leisure-games, comedy, leisure"
"372","https://paulgibbons.libsyn.com/rss","THINK BIGGER, THINK BETTER","THINK BIGGER, THINK BETTER presents the 21st century’s leading entrepreneurs, scientists, philosophers, public intellectuals, and business and political leaders as they discuss the most important issues of today.  Join your host Paul Gibbons and his guests as they explore themes such as: progress and technology, reason and emotions, ethics and business leadership, science and health, media and society, politics and education, pseudoscience and marketing hype, neuroscience and decision making.  To support us on Patreon, go to patreon.com/paulgibbons","http://paulgibbons.net/podcasts",35,"not explicit","Thu, 14 Dec 2017 16:28:48 +0000","Sagittarius","a738aaf3c386f0c20e00a62c0b4a188b",5,77,"science-social-sciences, science, society-culture, society-culture-philosophy"
"373","https://populationhealthexchange.org/category/free-associations/feed/","Free Associations","Mad musings from the messy world of science","https://populationhealthexchange.org/category/free-associations/",134,"explicit","Tue, 12 Sep 2017 13:00:40 +0000","Virgo","a843daa3d9d50e4d5b4f8d926203dc22",5,77,"science, health-fitness-medicine, health-fitness, science-life-sciences"
